 Mon Mean T300(C) Std Deviation
  1  16.9743862   0.4213981
  2  16.7753201   0.3878109
  3  16.6198368   0.3556425
  4  16.5736313   0.2987581
  5  16.5915394   0.2495349
  6  16.6226082   0.2360054
  7  16.6421089   0.2619658
  8  16.6884632   0.2911818
  9  16.7767963   0.3483241
 10  16.8639374   0.4143139
 11  16.9581947   0.4679083
 12  17.0178528   0.4564639
