 Mon Mean T300(C) Std Deviation
  1  19.0067005   0.1721326
  2  18.9176655   0.1564953
  3  18.8680820   0.1506743
  4  18.8389072   0.1444527
  5  18.7971306   0.1517598
  6  18.7401104   0.1499309
  7  18.6944695   0.1597288
  8  18.7149754   0.1610399
  9  18.8117123   0.1869799
 10  18.9410591   0.2009432
 11  19.0499020   0.2079623
 12  19.0682163   0.1896722
