 Mon Mean T300(C) Std Deviation
  1  20.8700180   0.3352613
  2  20.8818645   0.3341173
  3  20.9293785   0.3134191
  4  20.9158173   0.2896771
  5  20.8193207   0.2684898
  6  20.6815338   0.2512622
  7  20.5761681   0.2344462
  8  20.5729752   0.2255608
  9  20.6774158   0.2221648
 10  20.8454571   0.2219368
 11  20.9676743   0.2531535
 12  20.9480820   0.2944754
