Mon   Mean WWV (m**3) Std Deviation
 1    0.170178E+16    0.655574E+14
 2    0.171396E+16    0.661171E+14
 3    0.172635E+16    0.632354E+14
 4    0.171657E+16    0.572794E+14
 5    0.168838E+16    0.485145E+14
 6    0.165830E+16    0.439013E+14
 7    0.163988E+16    0.413185E+14
 8    0.164026E+16    0.403495E+14
 9    0.165634E+16    0.385524E+14
10    0.168404E+16    0.416263E+14
11    0.170812E+16    0.508005E+14
12    0.170928E+16    0.600925E+14
